QA_ID,Extracted_Answer,Raw_Response
Merge Q404,B,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A 64-year-old man presented to the emergency department with 2 months of progressively worsening vision in both eyes. The worsening vision was preceded by binocular diplopia, which was intermittent at first and then became constant. He had no relevant ocular or other medical history. A review of systems was notable for a 2-month history of progressively worsening shortness of breath. He denied any fevers, night sweats, or unintentional weight loss. Visual acuity was found to be 20/200 OD and 20/25 OS. His pupils were round and equally reactive, and there was no relative afferent pupillary defect. The intraocular pressure was normal in both eyes. On external examination, bilateral proptosis and increased resistance to retropulsion was observed. There was very limited extraocular motility in all directions of gaze on the right side and moderately limited extraocular motility on the left side. In addition, the patient had an esotropia and right hypertropia. Anterior segment examination revealed bilateral chemosis. The fundus examination (Figure 1) showed chorioretinal folds in both eyes and intraretinal hemorrhages in the right eye. The optic discs had normal color and sharp margins bilaterally.A, Fundus photograph of the right eye showing prominent chorioretinal folds throughout the macula and 2 intraretinal hemorrhages near the vascular arcades. B, Fundus photograph of the left eye, also demonstrating chorioretinal folds. Both photographs were taken in the emergency department using a smartphone-based camera system.Order a computed tomographic scan of the orbitsPerform emergency canthotomy and cantholysis to decompress the orbits.

What Would You Do Next?

A: Perform an orbital biopsy
B: Order a computed tomographic scan of the orbits
C: Obtain a consultation from the retina service
D: Perform emergency canthotomy and cantholysis to decompress the orbits

Provide your response in the following format:
<answer>Option [letter]</answer>Option B</answer>"
Merge Q405,D,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A healthy 67-year-old man presented to the ocular oncology service with a 3-day history of acute-onset blurred vision and mild tenderness of his left eye. He denied notable ocular history aside from a recently documented elevated intraocular pressure (IOP) of 36 mm Hg OS and shallow anterior chamber (AC). Laser peripheral iridotomy had been performed but failed to deepen the AC. Subsequently, a choroidal mass was discovered, and he was referred for our opinion.On examination, refractive error was +3.00 D OU, and best-corrected visual acuity was 20/25 OD and 20/40 OS. Results of examination in the right eye were unremarkable, and IOP was 17 mm Hg. Examination of the left eye revealed elevated IOP of 26 mm Hg while the patient was taking dorzolamide/timolol. The AC was shallow, and episcleral vessels were congested. Ophthalmoscopic examination and wide-angle scanning laser ophthalmoscopy (Figure 1A) documented a ring-shaped peripheral ciliochoroidal mass accompanied by shallow serous retinal detachment inferiorly. Globe transillumination revealed an undefined mottled choroidal shadow inferiorly. B-scan ultrasonography (Figure 1B) and ultrasound biomicroscopy suggested an echolucent ciliochoroidal elevation without intrinsic vascular pulsations. Magnetic resonance imaging of the orbits confirmed the ring-shaped ciliochoroidal elevation with nonenhancement of the mass. Doppler ultrasonography showed normal flow parameters without evidence of a dural-cavernous fistula.A, Wide-angle fundus photograph demonstrating peripheral choroidal elevation, most prominent superotemporally, and numerous choroidal folds. B, B-scan ultrasonography showing extensive choroidal detachment.Proceed with sclerotomies, ie, creation of scleral windows.

What Would You Do Next?

A: Perform fine-needle aspiration biopsy
B: Perform plaque radiotherapy
C: Treat with oral corticosteroids
D: Proceed with sclerotomies, ie, creation of scleral windows

Provide your response in the following format:
<answer>Option [letter]</answer>Option D</answer>"
Merge Q406,A,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

An African American woman in her 50s presented for recent-onset blurred vision in both eyes for 2 months. She endorsed mild photophobia but denied pain, redness, tearing, or discharge. There was no history of oral/genital ulcers, rashes, or atopy. Her medical history was significant for hypertension, asthma, hepatitis C, and essential tremor. Her medications include lisinopril, albuterol sulfate, and amantadine hydrochloride. She denied any previous ocular surgical procedures or trauma. She was seen 2 weeks prior and was treated with 400 mg of oral acyclovir sodium 5 times a day and sodium chloride, 5%, ointment 4 times a day. Her central corneal thickness at that time was recorded at 798 μm OD and 827 μm OS.Her best-corrected visual acuity at presentation was 20/70 OD and 20/50 OS. Her extraocular motility, pupils, and confrontation visual fields were normal. Intraocular pressures were 7 and 9 mm Hg OD and OS, respectively. An anterior segment slitlamp examination was significant for central bilateral stromal edema, Descemet folds, microcystic edema, and endothelial guttae in both eyes (Figure). There were no keratic precipitates, and the anterior chamber did not show cells or flare. Conjunctiva was white and quiet. No abnormalities were noted during an ophthalmoscopic examination. Her central corneal thickness was found to be 833 μm OD and 925 μm OS.Slitlamp photograph at presentation showing corneal edema in the left eye. Corneal edema was similar in both eyes..

What Would You Do Next?

A: Bilateral Descemet stripping endothelial keratoplasty
B: Corneal topography
C: Observe
D: Discontinue treatment with amantadine

Provide your response in the following format:
<answer>Option [letter]</answer>Option A</answer>"
Merge Q407,C,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A 38-year-old man with a history of refractive surgery in both eyes and well-controlled HIV receiving antiretroviral therapy (CD4+ lymphocyte count, 881) presented with worsening blurry vision and floaters in the left eye for 3 weeks in the setting of sinus congestion and left-sided jaw pain for 6 months. He denied flashing lights, visual field defects, trauma, pain, redness, discharge, or other systemic symptoms.On examination, the patient’s uncorrected visual acuity was 20/20 OD and 20/50 OS (no improvement on refraction), his pupils were equally round and reactive with no relative afferent pupillary defect, his intraocular pressures were normal, and extraocular motility and confrontational visual fields were full. Results from slitlamp and dilated fundus examinations of the right eye were normal. Anterior segment examination of the left eye showed mild fine keratic precipitates and pigmented cell; dilated fundus examination showed significant vitritis but no obvious vascular sheathing or chorioretinal lesions (Figure 1A). Optical coherence tomography of the macula confirmed there was no intraretinal or subretinal fluid (Figure 1B), and fluorescein angiography did not show any vascular leakage or areas of nonperfusion. Results of further workup showed normal complete blood cell count and comprehensive metabolic panel laboratory testing, undetectable HIV viral load, and unremarkable chest radiography; laboratory results for tuberculosis (T-SPOT.TB testing), syphilis (rapid plasma reagin with reflex treponemal testing), cytoplasmic and perinuclear antineutrophil cytoplasmic antibodies, and blood cultures were all negative as well.A, On color fundus photography, significant vitreous haze obscuring most of the retinal vessels was observed in the left eye, but no apparent chorioretinal lesions were seen. B, Optical coherence tomography imaging through the posterior pole of the left eye showed vitreous cell but no intraretinal or subretinal fluid or lesions.Perform head/maxillofacial computed tomography or magnetic resonance imaging.

What Would You Do Next?

A: Observe
B: Start topical or systemic steroids
C: Perform head/maxillofacial computed tomography or magnetic resonance imaging
D: Perform vitreous biopsy

Provide your response in the following format:
<answer>Option [letter]</answer>Option C</answer>"
Merge Q408,C,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A young child presented to clinic with a 6-month history of an asymptomatic expanding erythematous eruption on the lower legs, abdomen, and buttocks (Figure, A). The eruption would wax and wane, with each episode lasting for approximately 1 week, without residual pigmentation. Clinical examination was significant for faint, nonscaling annular serpiginous, erythematous plaques with central clearing, and barely elevated borders. Test results for erythrocyte sedimentation rate, complete blood cell count, antinuclear antibodies, anti-Ro/SSA and anti-La/SSB antibodies, and Borrelia burgdorferi antibodies were within normal limits. There was no family history of autoimmune disease, and the child had not experienced any fevers or exposures to ticks or other arthropods. A punch biopsy specimen from the left thigh was obtained, and histopathological analysis was subsequently performed (Figure, B and C).A, Annular serpiginous plaques with areas of central clearing on the patient’s right thigh and buttocks. B and C, Histopathologic images (hematoxylin-eosin). B, Perivascular and inflammatory infiltrate. C, Perivascular and inflammatory infiltrate that includes eosinophils..

What Is Your Diagnosis?

A: Tinea corporis
B: Erythema marginatum
C: Annular erythema of infancy
D: Erythema migrans

Provide your response in the following format:
<answer>Option [letter]</answer>Option C</answer>"
Merge Q409,B,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A 21-year-old man was admitted to the hospital owing to recurrent, transient episodes of dysarthria, dysphagia, and limb weakness over the course of 3 days. Although these symptoms had resolved after 3 hours’ rest, they recurred 2 hours prior to hospital admission. In addition, the patient had begun to experience weakness and numbness of his limbs, with more severe symptoms on the right side. The symptoms began to gradually resolve 2 hours following admission, and normal function had returned within 2 days. No significant history of illness was noted in the patient or among family members.Neurological examination on admission revealed normal mental status, and the results of cranial nerve examination were normal. Although the patient had cavus feet, no atrophy was observed in the distal lower limbs (Figure, A). Muscle strength was classified as grade 4 for the left limbs and grade 3 for the right limbs, according to Medical Research Council criteria, and muscle tone was diminished. The sensory examination was unremarkable. Deep reflexes were diminished or absent. However, bilateral positive Babinski signs were observed. Results from laboratory examinations, including blood electrolytes, cerebrospinal fluid, and lactate, were normal. Oligonucleotide bands and aquaporin 4 detection were negative. Craniocervical computed tomographic angiography results were normal. Cerebral magnetic resonance imaging (MRI) revealed abnormal bilateral increases in T2 signal and diffusion restriction in the periventricular areas and the splenium of corpus callosum (Figure, B). Interestingly, a significant reduction of the abnormal signal was noted on MRI 3 months later. Electrophysiological examination of peripheral nerves revealed extensive bilateral nerve conduction abnormalities. Significantly reduced motor nerve conduction velocity was also observed in the median nerves (38.3 m per second in the left and 36.5 m per second in the right).A, Image shows patient’s pes cavus. B, Patient’s brain axial diffusion-weighted image at admission. Demyelinating disease (multiple sclerosis or acute disseminated encephalomyelitis).

What Is Your Diagnosis?

A: Transient ischemic attack
B: Demyelinating disease (multiple sclerosis or acute disseminated encephalomyelitis)
C: Periodic paralysis
D: X-linked Charcot-Marie-Tooth disease 1

Provide your response in the following format:
<answer>Option [letter]</answer>Option B</answer>"
Merge Q410,C,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A 24-year-old woman who worked on a farm in Connecticut developed fever, chills, vomiting, and a truncal maculopapular rash 3 weeks before presentation. One week after symptom onset, she remained febrile (maximum temperature, 39.6°C [103.2°F]) and the rash spread to her palms and soles, with some progression to pustules (Figure, left panel). She developed right knee pain, followed by pain in other joints. Two weeks after symptom onset, she presented to a local emergency department, reporting inability to stand due to severe joint pain. Results of tests for sexually transmitted infections and respiratory viruses were negative. She was presumptively diagnosed with a viral illness and discharged home with supportive care. Approximately 3 weeks after symptom onset, she presented to the emergency department again with persistent fever, worsening arthralgia, back pain, and progressive purpuric and pustular rash. Her vital signs were unremarkable. White blood cell count was 12 100/μL (reference range, 4000/μL-10 000/μL), with 84% neutrophils. Urinalysis results and levels of serum electrolytes and liver enzymes were within normal limits. Gram stain of blood culture is shown in the Figure (right panel).Obtain joint fluid for bacterial analysis and cultures.

What Would You Do Next?

A: Inquire about rodent and other animal exposures
B: Obtain joint fluid for bacterial analysis and cultures
C: Test for Borrelia burgdorferi
D: Test vesicular fluid for enterovirus

Provide your response in the following format:
<answer>Option [letter]</answer>Option C</answer>"
Merge Q411,C,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A healthy 6-year-old boy presented to the emergency department after experiencing a bicycle handlebar injury. He complained about abdominal pain and had vomited twice. At physical examination, according to the Advanced Pediatric Life Support protocol, he had normal vitals results with pain during palpation of the left abdominal region without guarding. His hemoglobin level was 12.3 g/dL (to convert to grams per liter, multiply by 10) (normal value, 10.5-16.1 g/dL), amylase 68 U/L (to convert to microkatals per liter, multiply by 0.0167) (normal value, <85 U/L), and lipase 25 U/L (normal value, <60 U/L). A plain chest radiography result showed no signs of traumatic injury. Abdominal ultrasonography results showed a bowel loop with a thickened wall in the left abdominal region with no free abdominal fluid. He was admitted to the pediatric ward for close observation. The next day, his vomiting persisted, especially after oral intake. Computed tomography with oral and intravenous contrast was performed (Figure 1).Computed tomography, axial reconstruction (A) and coronal reconstruction (B)..

What Is Your Diagnosis?

A: Abdominal wall hematoma
B: Small-bowel perforation
C: Intramural small bowel hematoma
D: Traumatic pancreatic injury

Provide your response in the following format:
<answer>Option [letter]</answer>Option C</answer>"
Merge Q412,C,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A woman in her 70s presented with a new 4-cm left upper lobe lung mass with hilar lymphadenopathy. Biopsy results demonstrated a squamous cell carcinoma (SCC) of the lung, and chemoradiotherapy with carboplatin and paclitaxel for stage 3A disease was initiated. An allergic reaction prompted a change to cisplatin-etoposide, which continued as adjuvant chemotherapy after the radiation was complete. At first restaging, a recurrence of disease in the lung was detected, which was treated with cisplatin and gemcitabine for 4 months before she enrolled in a clinical trial (NCT02009449) in which she received combination therapy with pembrolizumab, 2 mg/kg intravenously for 21 days, and an investigational agent, AM0010 (pegylated recombinant human interleukin-10), 10 μg/kg subcutaneously on days 1 through 14 of the 21-day cycle. Three months into treatment, she developed multiple thick, mildly pruritic, yellow hyperkeratotic plaques on her lower extremities (Figure, A). A referral to a dermatology expert was initiated.A, Clinical image showing representative plaque on left leg of patient on initial presentation. B, Shave biopsy of skin (hematoxylin-eosin; original magnification ×10). C, Deeper biopsy demonstrating bandlike lymphocytic infiltration (hematoxylin-eosin; original magnification ×20)..

What Is Your Diagnosis?

A: Squamous cell carcinoma
B: Plaque psoriasis
C: Hypertrophic lichen planus
D: Keratoacanthoma

Provide your response in the following format:
<answer>Option [letter]</answer>Option C</answer>"
Merge Q413,C,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A man in his late 60s with a diagnosis of type 2 diabetes for more than 10 years that was complicated by neuropathy and retinopathy presented with persistent chorea in the left upper extremity for about 1 month despite aggressive correction with insulin. He was alert and oriented with healthy vital signs. No evidence of cognitive impairments was present on bedside testing results. The patient denied any recent infections and risk for human immunodefiency virus (HIV) infection. Neurological examination results were significant for choreiform and hemiballistic movements involving the left upper extremity. His home medications were carefully reviewed to rule out any medications that could cause chorea. A review of his previous records indicated an admission to an outside facility 3 weeks beforehand with severe hyperglycemia and a hemoglobin A1c level of 14.1% (to convert to the proportion of total hemoglobin, multiply by 0.01). Despite an aggressive correction of blood glucose levels and metabolic correction, his choreiform movements had remained unresolved. On admission, a complete electrolyte and toxicology panel, including calcium, magnesium, and phosphorus, yielded normal results. The patient’s serum glucose level was 159 mg/dL (to convert to millimoles per liter, multiply by 0.0555) and his hemoglobin A1c was 10.9% without ketoacidosis. Test results for antinuclear antibodies, lupus anticoagulants, and antiphospholipid antibodies were negative. Serum thyrotropin levels, liver function test results, and parathyroid hormone levels were healthy. Copper studies, a peripheral smear, and a routine electroencephalogram yielded normal results. A general screening for cancers yielded negative results. The patient underwent brain magnetic resonance imaging (MRI) (Figure), which showed a T1 hyperintensity in the right caudate head and a lentiform nucleus with no restricted diffusion. Oral administration of olanzapine, 2.5 mg daily, in divided doses with careful monitoring of blood glucose levels resulted in the complete resolution of chorea.Magnetic resonance imaging shows T1 hyperintensity in the right caudate head (A) and a lentiform nucleus with no restricted diffusion (B)..

What Is Your Diagnosis?

A: Postinfectious/autoimmune chorea
B: Paraneoplastic chorea
C: Diabetic striatopathy
D: Acute stroke

Provide your response in the following format:
<answer>Option [letter]</answer>Option C</answer>"
Merge Q414,C,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A healthy 29-year-old pregnant woman, with 34 weeks’ gestational age, presented to the emergency department with diffused acute abdominal pain and vomiting. The pain was located in the periumbilical region and intensified within a few hours. The patient felt normal fetal movements during this time. An initial surgical evaluation was done, and the cause for the abdominal pain was assumed to be not of surgical condition. Next, the patient was evaluated by an obstetrician-gynecologist, and although the gynecologic examination, ultrasonography, and monitoring were all normal, the patient was admitted for further supervision in the obstetrics department. The next day, when the abdominal pain and vomiting persisted and an elevated leukocyte blood count of 14 200/mL was noted (to convert to ×109 per liter, multiply by 0.001), a second surgical consultation was done. The physical examination was significant for diffuse abdominal tenderness. Although the patient was pregnant, and owing to nonavailability of magnetic resonance imaging at that time, a contrast-enhanced abdominopelvic computed tomography was performed (Figure 1).Coronal computed tomographic image showing an edematous small intestinal loop on the left abdomen, with uterus and head of fetus in the pelvis..

What Is Your Diagnosis?

A: Crohn ileitis
B: Foreign body ingestion
C: Ileo-colic intussusception
D: Adenocarcinoma of small intestine

Provide your response in the following format:
<answer>Option [letter]</answer> 

Option C</answer>"
Merge Q415,B,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A 65-year-old white man was referred to the clinic with a pigmented conjunctival lesion in the left eye. The referring physician suspected primary acquired melanosis (PAM). His ocular history was notable for occupational exposure to sunlight and occasional smoking. There was no personal or family history of cancer, and he denied ocular surgery or trauma. On examination, his best-corrected visual acuity was 20/20 OD/OS, and intraocular pressures were 15 mm Hg OD and 18 mm Hg OS. A slitlamp examination of the right eye showed no conjunctival pigmentation. Examination of the left eye revealed a pigmented lesion at the temporal limbus from 3 to 4 o’clock with a 2-mm extension into the cornea (Figure 1A). Some opalescence underlied the pigment on the cornea. In addition, there was an adjacent small area of flat, superficial, mobile bulbar conjunctival pigmentation. The anterior segment high-resolution optical coherence tomography (HR-OCT) of the 4-o’clock corneolimbal lesion of the left eye demonstrated thickened hyperreflective corneal epithelium with an abrupt transition from normal to abnormal (Figure 1B).A, Slitlamp photography of the left eye shows a pigmented limbal lesion at 3 to 4 o’clock; another small area of bulbar conjunctival pigmentation is noted (arrowhead). B, High-resolution optical coherence tomography of the left eye through the area of the pigmented conjunctival lesion (inset with red line in area of scan), showing epithelial hyperreflectivity and thickening with an abrupt change from normal to mildly thickened epithelium (arrowhead)..

What Would You Do Next?

A: Refer to an oncologist for metastatic workup
B: Biopsy the conjunctival and corneal lesion
C: Perform cryotherapy over the lesion
D: Start oral doxycycline

Provide your response in the following format:
<answer>Option [letter]</answer>Option B</answer>"
Merge Q416,B,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A man in his 20s with panhypopituitarism, septo-optic dysplasia, developmental delay, duodenal stricture, and a history of pancreatitis presented with a painful eruption on his bilateral lower legs. The patient was well until 2 days prior to hospitalization when he developed bilateral lower extremity edema. The day prior to admission, he developed painful pink lesions on both legs. He had not applied any topical medications to his legs or had recent exposure to hot tubs or fish tanks at the home. He had a history of keratosis pilaris on the lower legs and was otherwise well with no fevers, recent upper respiratory infections, abdominal pain, vomiting, or diarrhea.Physical examination showed a man in no apparent distress. On the bilateral anterior legs were scattered tender, pink to purple nodules, and plaques (Figure, A). There was also a background of pinpoint folliculocentric papules on leg and thighs consistent with keratosis pilaris. There was 2+ pitting edema of the lower extremities. A punch biopsy specimen was obtained for histopathology and microbiology cultures (Figure, B-D). Routine complete blood cell count and complete metabolic panel had results within normal limits.A, Clinical photograph shows scattered pink to purple nodules and plaques on the bilateral lower extremities. B, C, and D, Histopathologic images of a biopsy specimen (hematoxylin-eosin). B, Subcutaneous tissue with superficial and deep, dermal and perivascular inflammation, fibrosis, and fat necrosis. C, Lobular panniculitis. D, Dense neutrophilic infiltration of subcutaneous fat associated with fat necrosis and deposition of granular basophilic material (arrowhead)..

What Is Your Diagnosis?

A: Erythema nodosum
B: Pancreatic panniculitis
C: Alpha-1-antitrypsin deficiency panniculitis
D: Polyarteritis nodosa

Provide your response in the following format:
<answer>Option [letter]</answer> 

Option B</answer>"
Merge Q417,A,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A woman in her early 70s underwent laparoscopic right partial nephrectomy for oncocytoma. During workup, she was found to have an asymptomatic cystic lesion in the right iliac fossa. Fifteen months later, a contrast-enhanced computed tomographic (CT) scan of her abdomen showed a progressive 16-mm cystic lesion in close relation to the cecum (Figure 1). The rest of the colon and small intestine, as well as the adenexa, solid organs, and peritoneum, appeared normal. There was no other positive radiologic finding except for right partial nephrectomy. The general physical and abdominal examinations were unremarkable. The results of other investigations such as a hemogram, liver and kidney function tests, and serum tumor markers, including serum carcinoembryonic antigen levels (0.94 ng/mL [to convert to micrograms per liter, multiply by 1.0]), were within the prescribed normal range. She had good exercise tolerance, and the results of cardiopulmonary investigations, as a part of preanesthesia workup, were normal.Contrast-enhanced computed tomographic scan of the abdomen showing a cystic lesion (arrowheads) in the right iliac fossa (axial view [A] and planar reconstruction image [B])..

What Is Your Diagnosis?

A: Mucocele of the appendix
B: Cecal diverticulum
C: Meckel diverticulum
D: Ileal duplication cyst

Provide your response in the following format:
<answer>Option [letter]</answer>Option A</answer>"
Merge Q418,C,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

An 81-year-old woman presented with a 30 cm-wide, easily bleeding, violaceous, cutaneous lesion of the left scapular region with a superinfected necrotic central portion surrounded by satellite telangiectatic papules (Figure, A). The patient first noticed a rapidly expanding, itchy, painful nodule, which measured 3 cm in diameter, 5 months prior to presentation (Figure, B).Lesion appearance at the first visit (A) and 5 months earlier (B). C, Hematoxylin-eosin stain, magnification ×20.The patient reported decreased appetite with weight loss of 7 kg over 5 months and denied fever, itching aside from the lesion, vomiting, or bowel alterations. Owing to intense and continuous pain from the lesion, she began opioid treatment with oxycodone/naloxone association at an initial dose of 5 mg/2.5 mg twice a day and titrated to 10 mg/5 mg twice a day after a week to achieve pain control.Abdominal ultrasonography revealed only a left adrenal gland mass, consistent with adenoma. On physical examination, there were no other cutaneous lesions though multiple ipsilateral axillary lymph nodes, and enlarged supraclavicular and cervical lymph nodes were present. All other physical and laboratory findings were unremarkable. A skin punch biopsy of the lesion was obtained (Figure, C)..

What Is Your Diagnosis?

A: Cutaneous metastasis from small cell lung cancer
B: Loxoscelism
C: Merkel cell carcinoma
D: Primary cutaneous lymphoma (Sézary syndrome)

Provide your response in the following format:
<answer>Option [letter]</answer>Option C</answer>"
Merge Q419,C,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A 69-year-old woman presented for the evaluation of a slowly progressive, asymptomatic cutaneous eruption on her hands and forearms, as well as an enlarging, painful ulcer on her left leg that developed 6 months earlier. Her medical history was notable for essential thrombocytosis, which had been complicated by portal vein thrombosis, and she had been receiving treatment with hydroxyurea and rivaroxaban for the past 2 years. Despite worsening cutaneous disease, she otherwise felt well and denied associated fevers, weakness, weight loss, myalgias, arthralgias, or other constitutional symptoms.Physical examination revealed atrophic and reticulated violaceous plaques with a striking photoaccentuated distribution on the patient’s dorsal hands and forearms (Figure, A). Scaly, violaceous plaques were also present on the thenar eminences and radial aspects of her first 2 fingers bilaterally (Figure, B). Prominent poikiloderma was seen on her sun-exposed chest and neck, and a large, stellate ulcer was present on her left distal lower leg (Figure, C). A lesional skin biopsy was performed on the patient’s left forearm (Figure, D).A, Clinical photograph of violaceous reticulated plaques on the dorsal aspect of the hands. B, Clinical photograph of violaceous, scaly plaques on the thenar and radial aspects of the thumb and second digit (mechanic hands). C, Clinical photograph of a shallow ulcer with stellate margins on the left distal lower leg. D, Histopathology (hematoxylin-eosin stain, original magnification x100)..

What Is Your Diagnosis?

A: Cutaneous lupus erythematosus
B: Cutaneous microvascular occlusion secondary to essential thrombocytosis
C: Hydroxyurea-induced dermatomyositis-like eruption
D: Polyarteritis nodosa

Provide your response in the following format:
<answer>Option [letter]</answer> 

Option C."
Merge Q420,A,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A 65-year-old man was referred for evaluation of uveitis in the left eye. Several days after YAG capsulotomy for posterior capsule opacification, his left eye had become red and painful and his visual acuity had declined to counting fingers. Inflammation improved but persisted after vitreous tap and injection of intravitreal vancomycin hydrochloride (1.0 mg) and ceftazidime (2.25 mg) followed by intravitreal triamcinolone acetonide. Vitreous cultures yielded no growth.Six months after the patient’s symptoms began, he presented to our clinic. His visual acuity was 20/20 OD and 20/160 OS improving to 20/120 OS with pinhole. His intraocular pressure was 32 mm Hg OD and 20 mm Hg OS. The results of ophthalmic examination of the left eye were notable for pigmented keratic precipitates, a rare anterior chamber cell, 2+ (ie, 16-25 cells per field) anterior vitreous cells, epiretinal membrane, and cystoid macular edema. Tuberculosis, sarcoidosis, syphilis, and HLA-B27 laboratory test results were negative. The macular edema improved with 4 times daily topical prednisolone acetate and ketorolac tromethamine.After 2 months, the patient reported recurrent pain, redness, and decreased visual acuity. At that time, the visual acuity in the left eye was 20/200E at 2 ft, and there were 4+ (ie, >50 cells per field) anterior chamber cells, a layered hypopyon and 2+ anterior vitreous cells. A subsequent vitreous tap and injection of intravitreal vancomycin hydrochloride (1.0 mg) and ceftazidime (2.25 mg) were performed. Cultures yielded 1+ Propionibacterium acnes.Prescribe topical moxifloxacin and consult an infectious diseases specialistPerform another vitreous tap and intravitreal vancomycin injectionPerform intraocular lens explantation, capsulectomy, and intravitreal vancomycin injectionInject intravitreal vancomycin and administer systemic vancomycin and prednisone.

What Would You Do Next?

A: Prescribe topical moxifloxacin and consult an infectious diseases specialist
B: Perform another vitreous tap and intravitreal vancomycin injection
C: Perform intraocular lens explantation, capsulectomy, and intravitreal vancomycin injection
D: Inject intravitreal vancomycin and administer systemic vancomycin and prednisone

Provide your response in the following format:
<answer>Option [letter]</answer> 

Option A</answer>"
Merge Q421,B,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A man in his 60s who was a former smoker with a medical history of chronic obstructive pulmonary disease, type 2 diabetes, chronic kidney disease, anemia, and cervical myelopathy experienced low-grade fevers, unintentional 80-pound weight loss, productive cough, and development of cutaneous ulcers over a 6-month period after cervical spine fusion. Two ulcers developed at the surgical site, and 2 similar ulcers developed on his back shortly after cyst excision. He had been recently diagnosed with lung cancer based on computed tomographic (CT) and positron emission tomographic imaging showing an enhancing, hypermetabolic, 7-cm cavitary right upper lobe mass with mediastinal adenopathy. A chest x-ray 6 months prior revealed negative results. A few days after establishing care, he presented to the emergency department with extreme weakness and intolerable pain related to his ulcers. Physical examination revealed an ill-appearing man. In the right upper lobe, there were decreased breath sounds with clear auscultation in the remaining chest. On the right anterior neck were two, 3- to 4-cm tender ulcers extending to the deep subcutaneous fat with erythematous, friable borders (Figure). On his back were 2 similar 2- to 2.5-cm ulcers. Inflammatory markers were notably elevated. A complete autoimmune panel, indirect immunofluorescence assays, enzyme immunoassays for antineutrophil cytoplasmic antibodies (c-ANCA)/proteinase 3, antineutrophil cytoplasmic antibody/myeloperoxidase, a quantiferon gold test, cultures of blood, broncheoalveolar washings, and tissue analysis were performed. Only c-ANCA testing revealed positive results. A CT scan of the sinus showed multiple bony defects and acute and chronic sinusitis. A transbronchial biopsy of the lung and excisional biopsy of the skin bridge between back ulcers were performed.A, Two deep ulcers of the right mid-lower back with erythematous borders. B, Hematoxylin and eosin stain (original magnification × 5). C, Hematoxylin and eosin stain (original magnification × 200). D, Hematoxylin and eosin stain (original magnification × 200)..

What Is Your Diagnosis?

A: Disseminated tuberculosis
B: Paraneoplastic pyoderma gangrenosum
C: Disseminated nocardiosis
D: Granulomatosis with polyangiitis

Provide your response in the following format:
<answer>Option [letter]</answer> 

Option B</answer>"
Merge Q422,D,"You are given some context and a multiple-choice question. Select the most appropriate answer from the options provided.

A man in his 20s presented with a large, verrucous plaque on his right calf (Figure, A). The lesion initially appeared as a small, bluish plaque at a young age and had gradually increased in size with subsequent development of wartlike features. Aside from minor local pain and pruritus, the patient reported history of recurrent infections as well as oozing and bleeding after minimal trauma. Physical examination revealed soft, compressible nodules overlying a friable verrucous plaque in a linear distribution involving the length of the right calf with minimal tenderness on palpation. No other lesions were found on the body. A deep punch biopsy specimen was obtained and sent for histopathological examination (Figure, B and C).A, Clinical photograph of extensive verrucous plaque on the right calf. B, Biopsy specimen demonstrating epidermal verrucous hyperplasia, acanthosis, papillomatosis, and hyperkeratosis overlying dilated vessels in the dermis (hematoxylin-eosin, original magnification ×4). C, Deeper section showing similarly dilated vessels in the deep dermis to the base of the specimen, indicating the probability of deeper extension (hematoxylin-eosin, original magnification ×4). D, Negative D2-40 stain..

What Is Your Diagnosis?

A: Malignant melanoma
B: Verruca vulgaris
C: Angiokeratoma circumscriptum
D: Verrucous hemangioma

Provide your response in the following format:
<answer>Option [letter]</answer> 

Option D."
